,stars-mean,stars-mean,stars-max,stars-max,stars-min,stars-min,stars-std,stars-std,stars-count,stars-count
chain-,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light
entry__mabid-,,,,,,,,,,
N112/16,4.990145586290032,4.980618841843172,4.993910395824272,4.992012779552716,4.985960433950224,4.97596457938014,0.0034130742663029796,0.006903437264781443,5.0,5.0
N112B/14,4.808249882959104,4.830787551517133,4.98391812865497,4.941063068025337,4.73901464713715,4.77584388185654,0.08996123276482468,0.05661788729176428,6.0,6.0
N112B/22,,4.2112824088813445,,4.265454655307441,,4.175152965781005,,0.04777819425973723,,3.0
N112B/29,4.9127344473500765,4.5718958496534885,4.978322337417531,4.668326104242275,4.827959758433606,4.406738380368907,0.07523962350733729,0.120097169718792,5.0,5.0
N112B/30,4.8651318683638625,4.76139887285061,4.945469125902165,4.832663989290495,4.780532786441098,4.635316321443162,0.07199387644677774,0.08506454847826349,5.0,5.0
N112B/7,3.828007016605518,3.7714226511780717,3.833201328686391,3.8076063723038662,3.8228127045246447,3.735238930052277,0.007345866591969101,0.05117150915322491,2.0,2.0
N114/10,4.723619522876121,4.675219801160971,4.99288256227758,4.962775857484711,3.160558421703625,3.160558421703625,0.6892580084704848,0.668858609117312,7.0,7.0
N114/6,4.991911699746466,4.947759354745108,4.996219281663516,4.972776769509982,4.980535714285715,4.910100041112786,0.005822503985292077,0.021104882786071644,6.0,6.0
N115/14,4.274673038067514,4.259875054942744,4.319700914203709,4.303555867797494,4.248286387034584,4.219009393125266,0.03918711685886502,0.04234348121490971,3.0,3.0
N116/10,3.584606737563399,2.941836999851131,3.825338903947764,3.799603542361415,3.1325179913156234,1.5239732080539303,0.3917957467019991,1.0539516339567594,3.0,4.0
N116/14,3.4707549380806344,4.2004078314498825,3.673343185700175,4.228580352082545,3.0782509999660235,4.1678137672599975,0.3399774323431293,0.030623634554381336,3.0,3.0
N116/14R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N116/26,3.147948081224432,3.122587332462658,3.147948081224432,3.1633292860231683,3.147948081224432,3.0843820490476226,,0.029977566243810243,1.0,5.0
N116/31,3.5147935309890808,3.34639678348211,4.309691708109595,4.246350488267062,2.540252645876385,2.108988914977167,0.9224257878226265,1.0634373209224477,4.0,4.0
N116/6,3.141292366657753,2.1427905149851347,3.141292366657753,2.7630015088774167,3.141292366657753,1.5225795210928528,,0.8771107990953619,1.0,2.0
N117/1,3.8173900336641857,3.759523961690468,3.8182775571323546,3.7799265158422974,3.816502510196017,3.7391214075386383,0.0012551477256088554,0.02885356878856887,2.0,2.0
N117/11,3.7748631382414426,3.7199491214365485,3.78099176889358,3.7327342612232046,3.768734507589305,3.707163981649892,0.008667192587028368,0.018080918083125036,2.0,2.0
N117/19,,3.2299973955361305,,3.247825940048613,,3.212168851023648,,0.025213369446925017,,2.0
N117/20,4.27858784911877,4.28483854219114,4.2875251121410995,4.30727349185898,4.266032097644537,4.270096435243984,0.011194083796576677,0.019746347927718722,3.0,3.0
N117/3,,4.256605102112066,,4.28457047520259,,4.2394351617255674,,0.024427549122202113,,3.0
N117/9,3.4466867346476397,3.9177643209093946,3.738527900401926,4.231264235697498,3.156104078719215,3.160558421703625,0.3329813619168504,0.5114582668718699,4.0,4.0
N118/6,3.8174862307894326,3.756907008440889,3.81753577325804,3.7579388721518354,3.8174366883208255,3.755875144729942,7.006363101777682e-05,0.0014592756545413928,2.0,2.0
N119/13,4.27450962186786,4.097992743867532,4.30188607417648,4.155935212152966,4.256600714374992,4.035063430944342,0.024081460850958247,0.060590001961687213,3.0,3.0
N119/24,4.297337853798939,4.2342274584500394,4.310107669095323,4.282556432096195,4.28924433344709,4.197245875665314,0.011190196352116173,0.043772653782449274,3.0,3.0
N119/33,4.125233159690425,2.9533267561345893,4.304894363685349,3.8158087121243502,3.775662297952704,1.2497387495724772,0.3027765078331162,1.197574051463276,3.0,4.0
N119/44,4.306804533855203,4.23439343327625,4.308310817041901,4.2970552457171625,4.304450176740582,4.178434595215819,0.0020653227167828007,0.05959372517723234,3.0,3.0
N119/46,3.5911902597260386,3.5415748942675016,3.8340345491584964,3.824303555144105,3.126660116618879,3.067448552057442,0.40243398246457407,0.41313699693829825,3.0,3.0
N120A/9,4.1294843630306115,4.206465805238543,4.990692262943572,4.453763440860215,0.3083190025929873,3.160558421703625,1.6641599706424095,0.4640406857719512,8.0,7.0
N121/25,,2.686261806163992,,2.938771714946302,,2.433751897381682,,0.3571029376335361,,2.0
N121/3,,3.858216322618052,,3.8837455938339316,,3.8445353074831745,,0.022127980433104304,,3.0
N121/32,,2.0059539247681104,,2.0059539247681104,,2.0059539247681104,,,,1.0
N121/40,2.439387903265608,2.375528338574143,2.439387903265608,2.375528338574143,2.439387903265608,2.375528338574143,,,1.0,1.0
N121A/1,4.856054390444376,4.8479289751759875,4.990384615384615,4.885245901639344,4.596249561484661,4.765609990393852,0.17110477641066948,0.04436835656676652,5.0,7.0
N121A/15,,4.221205008466953,,4.285188699694674,,4.181389398176957,,0.055961110166354334,,3.0
N121A/31,4.807911925252156,3.766643064435006,4.936774193548387,4.242384823898831,4.709131487636768,2.611869982872446,0.11268490328376807,0.6587558005128984,5.0,5.0
N121A/31R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N121A/40,3.606860772360424,3.5251943192083806,3.6110918183023886,3.5430386725324947,3.6026297264184595,3.5073499658842664,0.0059836025541497575,0.025235726482739664,2.0,2.0
N122A/17,4.203907980420321,3.9511859308846553,4.213057940000907,4.110909296112214,4.198546066649984,3.8339383826278017,0.007963076373721255,0.14328771056721532,3.0,3.0
N122A/2,2.325539438627609,2.6191907874698215,2.325539438627609,3.7540912598250378,2.325539438627609,0.8368680320831512,,1.5626626473885663,1.0,3.0
N122A/29,,3.5396789983495207,,3.5651929444165944,,3.514165052282447,,0.0360821685577113,,2.0
N122A/35,,3.3932669503323494,,3.4292150471003175,,3.3573188535643816,,0.05083828599076054,,2.0
N123/19,4.309818335181721,4.221197517427259,4.314660023391108,4.269881710744852,4.305013151341264,4.194492261156971,0.004823539624925244,0.042227923612083294,3.0,3.0
N123/23,,2.55681742889322,,2.55681742889322,,2.55681742889322,,,,1.0
N123/37,,3.4981894520202097,,3.545595031352314,,3.4507838726881053,,0.06704161322361578,,2.0
N123/48,,1.44617174584062,,1.849337748344371,,1.1904761904761905,,0.35332037542961614,,3.0
N124B/23,4.275325096617161,4.233364986072026,4.316677331753532,4.270837513798311,4.240930000277627,4.214105773296549,0.03834991384095848,0.032456374200036796,3.0,3.0
N124B/38,4.13106397132868,4.007001039984146,4.296773925785094,4.183252020058555,4.032064785325261,3.888162567949761,0.14441425563786148,0.1556971202240157,3.0,3.0
N124B/38R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N125/10,3.382283132941218,3.572182454183626,3.520357857674133,3.7926579525653814,3.1359848800121064,3.133427423525856,0.2138221118841964,0.3799745889693283,3.0,3.0
N125/14,4.251931694088533,4.133527387212628,4.296769017320293,4.23793823219299,4.2279201984864665,4.073738515899855,0.03886291659216437,0.09073988708489623,3.0,3.0
N125/23,3.5456505441672186,3.5376119801415675,3.7894415782963753,3.784273007663887,3.137767724029206,3.088682115811439,0.35547755029050593,0.38941774993534795,3.0,3.0
N125/28,,3.320881847013123,,3.5420481580575416,,3.0409134969641416,,0.25568974750783374,,3.0
N125/7,4.2704063793477305,4.238451352255439,4.298985218480051,4.291493144448082,4.249271311301277,4.204922881833599,0.02567928031953054,0.046466976307732215,3.0,3.0
N126/13,,3.775719902468436,,4.064513069822343,,3.6106273329177387,,0.2509570560155914,,3.0
N126B/17,3.9587940953194996,3.0137047042689686,4.296294148371788,4.256264498300127,3.2838675597396274,1.4747529990560968,0.5845035266579167,1.3411690381788686,3.0,5.0
N126B/31,3.1167813055218696,2.988769983291844,3.13997251513197,3.0262518523605593,3.0935900959117695,2.951288114223129,0.032797323158441014,0.05300736758006933,2.0,2.0
N126B/32,2.875528145146411,2.6127777829452508,3.8337272925820898,3.5355810552577704,2.081986993132196,1.247714385006377,0.8874022260347117,1.2063494474036447,3.0,3.0
N126B/36,4.3096387828495155,3.989341110559614,4.32111684340725,4.110781394631184,4.293394071130022,3.8808652710802054,0.014463013107827412,0.1155050370540811,3.0,3.0
N126B/40,3.8104100922977913,3.810577609156824,3.812019274822884,3.8155011059573267,3.8088009097726987,3.8056541123563212,0.002275727751319692,0.006962875949571526,2.0,2.0
N126B/42,4.243124522162354,3.549980677698693,4.260379316292282,3.592595655855966,4.221116843407249,3.5070030292614547,0.02005811253476169,0.04279746580273009,3.0,3.0
N126B/43,3.4984840123817036,2.953423974876614,3.508208088516822,3.295750089421994,3.488759936246585,2.611097860331234,0.013751920351833128,0.48412223394456233,2.0,2.0
N127/2,2.9893391682212926,2.199923354753504,3.40099777505859,3.226005766105891,2.175189542858023,1.2137690207255534,0.7050891578575194,0.8233584796950747,3.0,4.0
N127/24,1.9942492057889558,2.0887470790140754,3.099796089912823,2.629158548426007,1.3930009325799453,1.5426682904445095,0.9586580433093601,0.3824976807956915,3.0,6.0
N127/27,3.966666794197464,3.8193034570509767,3.9829934992364313,3.951497698323039,3.949692948039121,3.743261040947406,0.016659705016369895,0.11491473783226798,3.0,3.0
N127/31,3.3287518887670213,3.633917097084276,3.5213324793477225,4.262721163586104,3.0639918980984744,2.907352546208171,0.15753962882243835,0.5199098477157178,8.0,8.0
N127/7,3.025264571432633,2.5965593878989495,3.357766313185501,3.201091675157917,2.4441405112558634,1.2138851099667693,0.5050126923174808,0.9289876935927859,3.0,4.0
N128A/2,4.234680665600838,4.228042705520066,4.241593980584188,4.258740214903499,4.222951487200435,4.181161990134112,0.010211760143559867,0.041243391676514154,3.0,3.0
N128A/4,3.9974153837106225,4.34553909328924,4.2884371048451575,4.5161198091070816,3.1459882420047416,4.128775758303271,0.5676452320165722,0.170891387226492,4.0,4.0
N129/15,3.344246510382518,3.858777976397177,3.444378156318208,3.9625387908570175,3.1447424619624313,3.719014405473901,0.172775991140719,0.12569081280579034,3.0,3.0
N129/26,4.090681349584251,3.850806991630874,4.137468990945211,4.096517912925966,4.064874982000976,3.6546683982354,0.040591044833184015,0.22505734864276875,3.0,3.0
N129A/24,4.053408878488214,3.8695454875211586,4.0862531358835446,3.9144813879963545,4.028946490260092,3.798432480296812,0.029558496345469622,0.06229580991432365,3.0,3.0
N129A/28,3.3864639063450923,3.2785843072009877,3.4111303148659093,3.298757715258168,3.3617974978242753,3.258410899143808,0.034883569465174714,0.02852950727375084,2.0,2.0
N129A/29,3.1454381467895356,3.134565641920231,3.1454381467895356,3.134565641920231,3.1454381467895356,3.134565641920231,,,1.0,1.0
N129A/6,4.549538495595389,4.3012827490568375,4.630551010494805,4.419722106153063,4.4720350665522135,4.179172195606513,0.07949797888592776,0.12535707831046816,4.0,4.0
N129A/6R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N131A/19,,2.9780234217193158,,3.007923654895629,,2.948123188543003,,0.04228531527606023,,2.0
N131A/38,,3.7693948983856598,,3.7783417819623635,,3.760448014808956,,0.01265280409514748,,2.0
N131A/8,4.299294571737875,4.292480778078429,4.300981043828696,4.29401233467647,4.295921882399451,4.290320794598417,0.0029208346489282533,0.0019243329484412736,3.0,3.0
N132/14,,3.098125710471342,,3.76945636390505,,1.8814229249011858,,1.055575974803558,,3.0
N132/15,,2.3145757712986277,,2.3145757712986277,,2.3145757712986277,,,,1.0
N132/20,,2.2438717552286525,,2.2438717552286525,,2.2438717552286525,,,,1.0
N132A/1,4.358980230361117,4.672723965604806,4.835269271383316,4.906005221932115,4.030909822294545,4.517634180345423,0.3434600062253282,0.16292453908530777,5.0,5.0
N132A/12,4.815283052138024,4.820755071981959,4.972318339100346,4.966213045518536,4.727349516750827,4.7083323889056565,0.09268710835716736,0.09391490284377171,5.0,5.0
N132A/15,,4.055794105988728,,4.0625702484077815,,4.046744830115459,,0.008153914262931399,,3.0
N132A/20,,4.781925063842592,,4.938339848993668,,4.708551270821788,,0.09157056261604606,,5.0
N133/11,3.7732459879196494,2.6888720777677975,3.7993386402736435,3.7712939546128634,3.747153335565655,0.5645863659860472,0.03690058283730481,1.8397971566591067,2.0,3.0
N133/21,3.9536393216956918,3.6833915577668646,4.939068100358423,4.486211901306241,1.0977435755349865,1.3761897569341452,1.4421640932138649,1.048241769516851,9.0,9.0
N133/35,1.5405118016570047,3.735538074442976,1.5405118016570047,4.444733205111781,1.5405118016570047,2.2381094421117878,,0.946229906871577,1.0,5.0
N133/40,4.282522219231898,4.1502068625259225,4.299508199949866,4.258702892053417,4.251386257036409,4.008900241829392,0.02700179307568494,0.1280927093334463,3.0,3.0
N133/53,3.140003437119863,3.1017857337174535,3.140003437119863,3.1017857337174535,3.140003437119863,3.1017857337174535,,,1.0,1.0
N133/55,3.1278144793329634,2.272190719915782,3.1278144793329634,2.272190719915782,3.1278144793329634,2.272190719915782,,,1.0,1.0
N133/63,4.300537322331993,4.281875644969536,4.311145333435739,4.2990115802493545,4.282095913999658,4.26683709392917,0.016030869486681122,0.016189461324511857,3.0,3.0
N133/8,2.5806614995688117,2.7862561208548,3.78598245879952,3.8069557025901606,1.327564531683258,2.1055933442666372,1.1046918538267358,0.7083400367751687,6.0,5.0
N134/12,4.135623409277739,4.564028573052793,4.152309564221394,4.591405499632132,4.103547622636485,4.488018858421254,0.021800810797293128,0.05070000313162414,4.0,4.0
N134/18,4.304096209674726,4.273157714310716,4.312232890048005,4.2958477746192285,4.297806820097226,4.2379221678664845,0.007388317536443512,0.030933572315601718,3.0,3.0
N134/30,4.080924431119858,4.148482629606572,4.193457268939165,4.294385373176387,3.9211168434072494,4.0011168434072495,0.1421917836157624,0.1466397388450335,3.0,3.0
N134/33,,4.583775914105992,,4.653333333333333,,4.5375689004931825,,0.04896798907766025,,5.0
N135/13,3.4184862646622833,3.566276619299057,3.45763595362551,3.8338047120651875,3.3793365756990568,3.3203643894758237,0.05536602109448329,0.2574017780887344,2.0,3.0
N135/15,4.0882905762083,3.1070064839021754,4.135687173365017,3.818516585557549,4.061940970807683,1.9525131671467422,0.04113219535100021,0.8610051846019567,3.0,4.0
N135/22,3.351472168552384,3.517394710001838,3.5013886163919636,3.575248040881485,3.201555720712804,3.459541379122191,0.21201387375753245,0.0818169651584549,2.0,2.0
N135/23,2.420018232355576,2.363922186108171,2.420018232355576,2.363922186108171,2.420018232355576,2.363922186108171,,,1.0,1.0
N135/37,2.876081575306472,3.805089587216631,3.7873409525780763,4.518189995235239,1.9648221980348675,2.033218984853068,1.2887153701771639,0.9329532235328297,2.0,7.0
N136/16,4.266944388304761,4.161583032633529,4.307937271743328,4.269305390349205,4.246210476366051,4.103603708556111,0.035501672658637566,0.09338114843970143,3.0,3.0
N136A/18,4.15859323535144,4.236944604589981,4.200613246284947,4.277630289907345,4.137535854894234,4.207996412472275,0.03639042777336828,0.03627045328665727,3.0,3.0
N136A/35,2.4038831565927508,3.1202338497693543,2.4038831565927508,3.9309092885093695,2.4038831565927508,1.323819128653286,,1.230515418281607,1.0,4.0
N136A/4,,2.598520519688237,,2.63175512891109,,2.565285910465384,,0.04700083510312887,,2.0
N136A/9,,4.038656098803647,,4.066815716780372,,4.0203106162808115,,0.024757201662325194,,3.0
N137/14,,2.9256160143943424,,2.9317254697585446,,2.9195065590301406,,0.008640074634767429,,2.0
N137/38,,4.027364476786718,,4.140831499697781,,3.922158510073916,,0.10957031023453792,,3.0
N137/41,,2.0731399967356787,,2.0731399967356787,,2.0731399967356787,,,,1.0
N137A/1,4.208903853145479,3.313516754450159,4.32111684340725,3.804552785946094,4.028433916577981,1.9222916197213962,0.15782928103990693,0.7845591332675226,3.0,5.0
N137A/10,,4.082345097869909,,4.274709239269704,,3.7095465954733653,,0.3229080712167868,,3.0
N137A/3,,3.5729495458179596,,3.8015312685414058,,3.117716428066297,,0.3942446260441318,,3.0
N138/1,3.572798186597796,4.258348935725709,3.8149517823780084,4.300353655977395,3.1023573635025663,4.219067491671574,0.4074726924218249,0.040711451728283776,3.0,3.0
N138/28,,4.227719312261235,,4.285164095590095,,4.181129398335059,,0.052859963115279955,,3.0
N138/41,3.7137446829969027,2.9070575861132366,3.816117963136026,3.0049081018742,3.6113714028577792,2.809207070352273,0.1447776811973685,0.13838152647435686,2.0,2.0
N138/6,,4.29075790449204,,4.3000325060578515,,4.281839896297229,,0.009101545561044016,,3.0
N138A/31,3.795756002286963,3.692887167575337,3.8008475052433086,3.738242869213849,3.7906644993306173,3.647531465936825,0.0072004725337267116,0.06414264838813127,2.0,2.0
N138A/35,2.551862769529712,2.213141084997103,2.551862769529712,2.213141084997103,2.551862769529712,2.213141084997103,,,1.0,1.0
N138A/39,,2.899850785855764,,3.207781791261201,,2.5971915516919304,,0.26089928400505563,,6.0
N138A/43,,3.1491298502750533,,3.1491298502750533,,3.1491298502750533,,,,1.0
N138A/5,2.5724192782657544,2.518079136492248,2.5724192782657544,2.518079136492248,2.5724192782657544,2.518079136492248,,,1.0,1.0
N138A/53,3.128000282168741,3.0955065185894375,3.128000282168741,3.0955065185894375,3.128000282168741,3.0955065185894375,,,1.0,1.0
N138A/58,,3.555021625822278,,3.631357425865884,,3.454511293153949,,0.09086773181118618,,3.0
N139/1,3.1172110406078994,3.0755306952710924,3.1172110406078994,3.0755306952710924,3.1172110406078994,3.0755306952710924,,,1.0,1.0
N139/17,4.274503997937299,4.25036886064573,4.302152583742771,4.265755946420564,4.254971323262932,4.23258446075722,0.024615418851455545,0.016715178775533784,3.0,3.0
N139/2,3.8176064717854215,3.7862991659725473,3.8198885056706775,3.7951937906857562,3.8153244379001654,3.7774045412593384,0.0032272832703240757,0.012578898901638925,2.0,2.0
N139/27,2.1528928911515215,2.0940403878545735,2.1528928911515215,2.0940403878545735,2.1528928911515215,2.0940403878545735,,,1.0,1.0
N140/1,,2.5009362826404304,,2.5424582617262734,,2.4594143035545875,,0.05872094595977116,,2.0
N140/28,,4.229025329777272,,4.297039796858293,,4.181068881776554,,0.06053144953900659,,3.0
N140A/12,4.680455130999885,3.966682421974446,4.689562574294822,4.021080986969805,4.670363457212622,3.878099059024973,0.007891279094587724,0.061697901705964064,4.0,4.0
N140A/18,,3.0990550048471324,,3.0990550048471324,,3.0990550048471324,,,,1.0
